3.15 -3.9 5.49319e-06 0.00677221 -0.238381
3.2 -3.9 5.26203e-05 0.00659976 -0.231349
3.25 -3.9 8.95062e-05 0.00643123 -0.224759
3.3 -3.9 5.26203e-05 0.00626658 -0.220876
3.35 -3.9 5.49319e-06 0.00610578 -0.217457
3.4 -3.9 0 0.00594879 -0.212651
3.45 -3.9 0 0.00579556 -0.207743
3.5 -3.9 0 0.00564605 -0.202927
3.55 -3.9 0 0.0055002 -0.198205
3.6 -3.9 0 0.00535796 -0.193575
3.65 -3.9 9.87949e-07 0.00521927 -0.189002
3.7 -3.9 9.46375e-06 0.00508408 -0.18425
3.75 -3.9 1.60977e-05 0.00495233 -0.179655
3.8 -3.9 9.46375e-06 0.00482394 -0.175634
3.85 -3.9 9.87949e-07 0.00469887 -0.171773
3.9 -3.9 0 0.00457705 -0.167728
3.95 -3.9 0 0.00445841 -0.163736
4 -3.9 0 0.00434288 -0.159833
-4 -3.85 0 0.00445544 -0.163636
-3.95 -3.85 0 0.00457551 -0.167676
-3.9 -3.85 9.8713e-07 0.00469887 -0.171773
-3.85 -3.85 2.58649e-05 0.00482561 -0.175091
-3.8 -3.85 8.82771e-05 0.0049558 -0.177143
-3.75 -3.85 0.000128674 0.0050895 -0.1801
-3.7 -3.85 8.82771e-05 0.00522678 -0.186087
-3.65 -3.85 2.58649e-05 0.00536773 -0.192959
-3.6 -3.85 9.8713e-07 0.00551239 -0.198565
-3.55 -3.85 0 0.00566084 -0.203405
-3.5 -3.85 0 0.00581315 -0.208308
-3.45 -3.85 0 0.00596937 -0.213309
-3.4 -3.85 5.48696e-06 0.00612957 -0.218212
-3.35 -3.85 0.00014377 0.00629379 -0.218497
-3.3 -3.85 0.000490688 0.00646209 -0.211519
-3.25 -3.85 0.000715237 0.00663453 -0.209035
-3.2 -3.85 0.000490688 0.00681113 -0.222507
-3.15 -3.85 0.00014377 0.00699195 -0.240321
-3.1 -3.85 5.48696e-06 0.00717702 -0.250854
-3.05 -3.85 5.20416e-06 0.00736635 -0.256636
-3 -3.85 0.000158501 0.00755998 -0.257175
-2.95 -3.85 0.00071979 0.00775792 -0.243711
-2.9 -3.85 0.00140549 0.00796017 -0.226179
-2.85 -3.85 0.00140549 0.00816674 -0.232478
-2.8 -3.85 0.000730092 0.0083776 -0.262001
-2.75 -3.85 0.000472272 0.00859274 -0.277184
-2.7 -3.85 0.00143011 0.00881214 -0.251038
-2.65 -3.85 0.00278231 0.00903573 -0.211852
-2.6 -3.85 0.00278231 0.00926348 -0.218724
-2.55 -3.85 0.00144414 0.00949532 -0.270649
-2.5 -3.85 0.000907148 0.00973116 -0.295458
-2.45 -3.85 0.00269243 0.00997091 -0.242734
-2.4 -3.85 0.00521161 0.0102145 -0.166168
-2.35 -3.85 0.0052422 0.0104617 -0.172655
-2.3 -3.85 0.00313596 0.0107125 -0.249587
-2.25 -3.85 0.00229204 0.0109666 -0.284568
-2.2 -3.85 0.00306341 0.011224 -0.266581
-2.15 -3.85 0.0036753 0.0114844 -0.254018
-2.1 -3.85 0.00415473 0.0117475 -0.245931
-2.05 -3.85 0.00461676 0.0120133 -0.238547
-2 -3.85 0.00505563 0.0122814 -0.232036
-1.95 -3.85 0.00567298 0.0125515 -0.219932
-1.9 -3.85 0.00612544 0.0128234 -0.213232
-1.85 -3.85 0.00679396 0.0130968 -0.199783
-1.8 -3.85 0.00746518 0.0133713 -0.186397
-1.75 -3.85 0.00806304 0.0136466 -0.175454
-1.7 -3.85 0.00895301 0.0139222 -0.155477
-1.65 -3.85 0.00964561 0.0141979 -0.141822
-1.6 -3.85 0.0107957 0.0144732 -0.11408
-1.55 -3.85 0.0118541 0.0147477 -0.0893804
-1.5 -3.85 0.0118795 0.0150209 -0.0966274
-1.45 -3.85 0.0124271 0.0152924 -0.0877683
-1.4 -3.85 0.0135783 0.0155617 -0.0605051
